Šifra artikla,EAN,Spletne strani,Naziv artikla EN,Naziv artikla,Proizvajalec,Dobavitelj,ABC klasifikacija,Merska enota,Oznaka tarifa,Država proizvoda,Bruto teža,Enota bruto teže,Neto teža,Enota neto teže,Volumen,Enota volumna,Dolžina paketa,Enota dolžine paketa,Širina paketa,Enota širine paketa,Višina paketa,Enota višine paketa,Kategorije svetila ANG,Kategorije svetila SLO,Kategorije vid ANG,Kategorije vid SLO,Cena B2B,Cena B2C,Popust,Valuta,DDV,PAK2,Omejitev pri naročanju,Skupina popusta,S popust %,Posebni popust za stranko,Glavna slika,Ostale slike,Glavni dokument,Vloge dokumentov,Ostali dokumenti,VID trenutna zaloga,VID naročena količina,VID količina za odpremo,VID razpoložljiva količina,VID naročena količina dobaviteljem,VID datum dobave,VID koli. prihodnjih dobav,Dobavitelj zaloga,Dobavitelj naročena zaloga,Dobavitelj datum,Skladišče,Grlo,Svetilka vključuje svetlobni vir,Senzor gibanja,Max moč sijalke,Garancija,Zračni pretok,Uporaba ANG,Uporaba SLO,Način montaže ANG,Način montaže SLO,Simbol atributa,Baterija,Kapaciteta baterije,Kot svetlobnega snopa,Enota kota svetlobnega snopa,Presek kabla,Višina stropne kapice,Enota višine stropne kapice,Širina stropne kapice,Enota širine stropne kapice,Čas polnjenja,Način polnjenja ANG,Način polnjenja SLO,Nazivna jakost toka,Nazivna napetost,Nazivna moč,Kolekcija,Temperatura barve,Komentarji,Dopolnilna barva I ANG,Dopolnilna barva I SLO,Dopolnilna barva II ANG,Dopolnilna barva II SLO,Dopolnilni simbol tkanine iz vzorčne škatle I,Dopolnilni material I ANG,Dopolnilni material I SLO,Dopolnilni material II ANG,Dopolnilni material II SLO,Dopolnilni material III ANG,Dopolnilni material III SLO,Indeks barvnega videza (CRI),Vrsta toka,Izvrtina (cutout),Kot detekcije,Razdalja detekcije,Hitrost detekcije,Premer,Višina,Enota višine,Dolžina,Enota dolžine,Širina,Enota širine,Zatemnljivo ANG,Zatemnljivo SLO,Razdalja od stene,Enota razdalje od stene,EAN koda,Električni razred ANG,Režim nujne osvetlitve ANG,Režim nujne osvetlitve SLO,Energijski razred,Ekvivalent,Simbol tkanine iz vzorčne škatle,Svetlobni tok,Enota svetlobnega toka,Frekvenca,Enota frekvence,Bruto teža (2),Enota bruto teže (2),Nastavitev višine,Razpon nastavitve višine,Enota razpona nastavitve višine,Višina daljše roke,Enota višine daljše roke,Višina senčnika reflektorja,Enota višine senčnika reflektorja,Višina krajše roke,Enota višine krajše roke,Dimenzije odprtine,Enota dimenzij odprtine,Oblika odprtine ANG,Oblika odprtine SLO,Ikone,IK stopnja,Montažna višina,IP stopnja zaščite,Oblika svetilke ANG,Oblika svetilke SLO,Prevladujoča barva ANG,Prevladujoča barva SLO,Prevladujoč material ANG,Prevladujoč material SLO,Dolžina podnožja,Enota dolžine podnožja,Dolžina horizontalne roke,Enota dolžine horizontalne roke,Dolžina senčnika,Enota dolžine senčnika,Dolžina vertikalne roke,Enota dolžine vertikalne roke,Življenjska doba,Vrsta svetlobnega vira ANG,Vrsta svetlobnega vira SLO,Luks,Model,Vrtenje motorja,Neto teža (2),Enota neto teže (2),Hrup,Število svetlobnih segmentov,Število svetlobnih virov,Število paketov,Število ciklov polnjenja,PCN,Kosov na karton,Višina paketa I,Višina paketa II,Višina paketa III,Enota višine paketa I,Enota višine paketa II,Enota višine paketa III,Dolžina paketa I,Dolžina paketa II,Dolžina paketa III,Enota dolžine paketa I,Enota dolžine paketa II,Enota dolžine paketa III,Volumen paketa,Enota volumna paketa,Širina paketa I,Širina paketa II,Širina paketa III,Enota širine paketa I,Enota širine paketa II,Enota širine paketa III,Faktor moči,Ime izdelka,Razdelitev na segmente,Velikost,Podnožje / socket,Dolžina spuščenega stropa,Enota dolžine spuščenega stropa,Solarni panel,Solarna moč,Slog ANG,Slog SLO,Tehnična opomba,Časovna zakasnitev,Vrsta kabla,Video,Napetost,Enota napetosti,Širina podnožja,Enota širine podnožja,Širina senčnika reflektorja,Enota širine senčnika reflektorja,Delovna temperatura,Delovni čas,Združljivo z
NW.6613,5903139661393,svetila_si|svetila_si_en,WORKS I pendant light E27 black/white,Svetilka viseča WORKS I IP20 črna,00001625,91086973,,kom,94051091,PL,0,,1.51,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,54.71,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6613.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6613,,,,,,3,cm,8,cm,,,,,,,WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,Possible by a qualified electrician,,,,,23,cm,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,9405199000,,20.9,,,cm,,,37,,,cm,,,28.15,dm³,36.4,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,33,cm,,,
NW.6640,5903139664097,svetila_si|svetila_si_en,VIPER I pendant light E27 white,Svetilka viseča VIPER I IP20 bela,00001625,91086973,,kom,94051091,PL,0,,1.82,,0,,0,mm,0,mm,0,mm,Interior lighting > Ceiling lamps > Flush mounted lamps,Notranja svetila > Stropna svetila > Nadgradne svetilke,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6640.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6640,,,,,,3,cm,10,cm,,,,,,,VIPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T004,,,50/60,Hz,,,No,,,,,25.5,cm,,,,,,,,,,IP20,,,,,,,,,38,cm,,,100,cm,,,,,,,,,,0,1,2,,9405199000,,11,30,,cm,cm,,150.5,39,,cm,cm,,23.18,dm³,14,39,,cm,cm,,,,,,,,,,,,,,,,,~220-230,V,,,37,cm,,,
NW.6641,5903139664196,svetila_si|svetila_si_en,VIPER I pendant light E27 black/black,Svetilka viseča VIPER I IP20 črna,00001625,91086973,,kom,94051091,PL,0,,1.82,,0,,0,mm,0,mm,0,mm,Interior lighting > Ceiling lamps > Flush mounted lamps,Notranja svetila > Stropna svetila > Nadgradne svetilke,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6641.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6641,,,,,,3,cm,10,cm,,,,,,,VIPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T013,,,50/60,Hz,,,No,,,,,25.5,cm,,,,,,,,,,IP20,,,,,,,,,38,cm,,,100,cm,,,,,,,,,,0,1,2,,9405199000,,11,30,,cm,cm,,150.5,39,,cm,cm,,23.18,dm³,14,39,,cm,cm,,,,,,,,,,,,,,,,,~220-230,V,,,37,cm,,,
NW.6724,5903139672498,,,Svetilka stropna ARENA IP44 bela,00001625,91086973,,kom,94051091,PL,0,,1.92,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6725,5903139672597,,,Svetilka stropna ARENA IP44 antracit (R5),00001625,91086973,,kom,94051091,PL,0,,1.92,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6726,5903139672696,,,LED svetilka stropna ARENA 18W dnevno bela IP44 bela,00001625,91086973,,kom,94051098,PL,0,,1.96,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6727,5903139672795,,,LED svetilka stropna ARENA 18W dnevno bela IP44 antracit,00001625,91086973,,kom,94051091,PL,0,,1.96,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6767,5903139676793,,NESS I pendant light E27 white,Svetilka viseča NESS I IP20 bela,00001625,91086973,,kom,94051091,PL,0,,1.66,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6768,5903139676892,svetila_si|svetila_si_en,NESS I pendant light E27 black,Svetilka viseča NESS I IP20 črna,00001625,91086973,,kom,94051091,PL,0,,1.66,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6768.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6768,,,,,,7.5,cm,5.5,cm,,,,,,,NESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,Possible by a qualified electrician,,,,,27,cm,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,9405199000,,29,,,cm,,,47,,,cm,,,62.7,dm³,46,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6770,5903139677097,,,Svetilka stropna ARENA IP44 srebrna,00001625,91086973,,kom,94051091,PL,0,,1.92,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6771,5903139677196,,,LED svetilka stropna ARENA 18W dnevno bela IP44 srebrna,00001625,91086973,,kom,94051091,PL,0,,1.96,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6772,5903139677295,svetila_si|svetila_si_en,VIVIANE I pendant light E27 white,Svetilka viseča VIVIANE I IP20 bela,00001625,91086973,,kom,94051091,PL,0,,3.96,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6772.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6772,,,,,,3,cm,15,cm,,,,,,,VIVIANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T004,,,50/60,Hz,,,Possible by a qualified electrician,,,,,16,cm,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,9405199000,,22,,,cm,,,67,,,cm,,,98.76,dm³,67,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6773,5903139677394,svetila_si|svetila_si_en,VIVIANE I pendant light E27 grey/white,Svetilka viseča VIVIANE I IP20 siva,00001625,91086973,,kom,94051091,PL,0,,3.96,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6773.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6773,,,,,,3,cm,15,cm,,,,,,,VIVIANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T022,,,50/60,Hz,,,Possible by a qualified electrician,,,,,16,cm,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,9405199000,,22,,,cm,,,67,,,cm,,,98.76,dm³,67,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6774,5903139677493,svetila_si|svetila_si_en,VIVIANE I pendant light E27 black/white,Svetilka viseča VIVIANE I IP20 črna,00001625,91086973,,kom,94051091,PL,0,,3.96,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6774.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6774,,,,,,3,cm,15,cm,,,,,,,VIVIANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T012,,,50/60,Hz,,,Possible by a qualified electrician,,,,,16,cm,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,9405199000,,22,,,cm,,,67,,,cm,,,98.76,dm³,67,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6775,5903139677592,svetila_si|svetila_si_en,"SEMI wall light LED 7,2W warm white IP54 anthracite",LED svetilka zunanja SEMI 72W toplo bela 242lm IP54 siva,00001625,91086973,,kom,94051091,PL,0,,0.5,,0,,0,mm,0,mm,0,mm,Outdoor lighting > Stenska svetila > Surface mounted,Zunanja svetila > Stenska svetila > Nadgradne svetilke,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6775.jpg,,,,,,,,,,,,,,,,LED integrated,1,,2x3W,,,,,,,NW.6775,,,40,°,,,,,,,,,,,,SEMI  LED,3000K,,,,,,,,,,,,,≥ 80,,,,,,,,,,,,,,,3,cm,,,,,,,,242,lm,50/60,Hz,,,,,,,,,,,,,,,,,,,IP54,,,,,,,,,,,,,,,8000h,,,,,,,,,,,1,,9405119000,,4,,,cm,,,12,,,cm,,,0.46,dm³,9.5,,,cm,,,>0.5,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6776,5903139677691,svetila_si|svetila_si_en,MUNO wall light LED 6W warm white IP54 anthracite,LED svetilka zunanja MUNO 6W toplo bela 242lm IP54 siva,00001625,91086973,,kom,94051091,PL,0,,1,,0,,0,mm,0,mm,0,mm,Outdoor lighting > Stenska svetila > Surface mounted,Zunanja svetila > Stenska svetila > Nadgradne svetilke,,,91.73,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6776.jpg,,,,,,,,,,,,,,,,LED integrated,1,,6W,,,,,,,NW.6776,,,120,°,,,,,,,,,,,,MUNO LED,3000K,,,,,,,,,,,,,≥ 80,,,,,,,,,,,,,,,13,cm,,,,,,,,240,lm,50/60,Hz,,,,,,,,,,,,,,,,,,,IP54,,,,,,,,,,,,,,,8000h,,,,,,,,,,,1,,9405119000,,6,,,cm,,,23,,,cm,,,2.00,dm³,14.5,,,cm,,,>0.5,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6777,5903139677790,,HEMISPHERE S pendant light E27 black/brass,Svetilka viseča HEMISPHERE S IP20 črna,00001625,91086973,,kom,94051091,PL,0,,1.055,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6778,5903139677899,,HEMISPHERE L pendant light E27 black/brass,Svetilka viseča HEMISPHERE L IP20 črna,00001625,91086973,,kom,94051091,PL,0,,2.91,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6785,5903139678599,svetila_si|svetila_si_en,SPIDER VII pendant light E27 black,Svetilka viseča SPIDER VII IP20 črna,00001625,91086973,,kom,94051091,PL,0,,1.68,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6785.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6785,,,,,,5,cm,15,cm,,,,,,,SPIDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,Possible by a qualified electrician,,,,,,,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,,9405199000,,21.2,,,cm,,,21.5,,,cm,,,9.66,dm³,21.2,,,cm,,,,,3/4,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6788,5903139678896,svetila_si|svetila_si_en,SPIDER V pendant light E27 black,Svetilka viseča SPIDER V IP20 črna,00001625,91086973,,kom,94051091,PL,0,,1.165,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6788.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6788,,,,,,5,cm,15,cm,,,,,,,SPIDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,Possible by a qualified electrician,,,,,,,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,9405199000,,14.5,,,cm,,,21.8,,,cm,,,6.95,dm³,22,,,cm,,,,,2/3,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6792,5903139679299,svetila_si|svetila_si_en,SPIDER I pendant light E27 black,Svetilka viseča SPIDER I IP20 črna,00001625,91086973,,kom,94051091,PL,0,,0.34,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6792.jpg,,,,,,,,,,,,,,,,E27,0,,25W only LED,,,,,,,NW.6792,,,,,,5,cm,12,cm,,,,,,,SPIDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,Possible by a qualified electrician,,,,,,,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,9405199000,,14,,,cm,,,17,,,cm,,,2.86,dm³,12,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6800,5903139680097,,"HOTEL wall light LED E27 2,2W daily white ecru/chrome",LED svetilka stenska HOTEL dnevno bela IP20 bež,00001625,91086973,,kom,94051091,PL,0,,0.815,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6812,5903139681292,svetila_si|svetila_si_en,ALICE I XS wall light E27 grey/white,Svetilka stenska ALICE I XS IP20 siva,00001625,91086973,,kom,94051091,PL,0,,0.26,,0,,0,mm,0,mm,0,mm,Interior lighting > Wall lamps > Sconces,Notranja svetila > Stenska svetila > Svečniki,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6812.jpg,,,,,,,,,,,,,,,,E27,0,,10W only LED,,,,,,,NW.6812,,,,,,,,,,,,,,,,ALICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,cm,,,,,,,T022,,,50/60,Hz,,,,,,,,,,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,9405199000,,27,,,cm,,,27,,,cm,,,10.21,dm³,14,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6815,5903139681599,,ALICE I M pendant light E27 grey/black,Svetilka viseča ALICE I M IP20 siva,00001625,91086973,,kom,94051091,PL,0,,0.67,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6816,5903139681698,,ALICE I L pendant light E27 grey/black,Svetilka viseča ALICE I L IP20 siva,00001625,91086973,,kom,94051091,PL,0,,0.8,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6817,5903139681797,,ALICE II M pendant light E27 grey/black,Svetilka viseča ALICE II M IP20 siva,00001625,91086973,,kom,94051091,PL,0,,1.7,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6818,5903139681896,,ALICE I L floor light E27 black/grey,Svetilka stoječa ALICE I L IP20 siva,00001625,91086973,,kom,94051091,PL,0,,12.61,,0,,0,mm,0,mm,0,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW.6836,5903139683692,svetila_si|svetila_si_en,EYE S ceiling light GU10 black,eye s stropna svetilka črna,00001625,91086973,,kom,94051091,PL,0,,0.23,,0,,0,mm,0,mm,0,mm,Interior lighting > Downlights > Surfaced mounted,Notranja svetila > Downlights > Nadgradne svetilke,,,10.81,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6836.jpg,,,,,,,,,,,,,,,,GU10 R50,0,,10W only LED,,,,,,,NW.6836,,,,,,,,,,,,,,,,EYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,,,,,,,,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,9405199000,,10,,,cm,,,6,,,cm,,,0.36,dm³,6,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6837,5903139683791,svetila_si|svetila_si_en,EYE M ceiling light GU10 black,eye m stropna svetilka črna,00001625,91086973,,kom,94051091,PL,0,,0.57,,0,,0,mm,0,mm,0,mm,Interior lighting > Downlights > Surfaced mounted,Notranja svetila > Downlights > Nadgradne svetilke,,,19.32,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6837.jpg,,,,,,,,,,,,,,,,GU10 R50,0,,10W only LED,,,,,,,NW.6837,,,,,,,,,,,,,,,,EYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,,,,,,,,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,9405199000,,7,,,cm,,,32.5,,,cm,,,1.48,dm³,6.5,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6838,5903139683890,svetila_si|svetila_si_en,EYE L ceiling light GU10 black,Svetilka stropna EYE L IP20 črna,00001625,91086973,,kom,94051091,PL,0,,0.88,,0,,0,mm,0,mm,0,mm,Interior lighting > Downlights > Surfaced mounted,Notranja svetila > Downlights > Nadgradne svetilke,,,,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6838.jpg,,,,,,,,,,,,,,,,GU10 R50,0,,10W only LED,,,,,,,NW.6838,,,,,,,,,,,,,,,,EYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,,,,,,,,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,9405199000,,6.5,,,cm,,,46.5,,,cm,,,1.96,dm³,6.5,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6840,5903139684095,svetila_si|svetila_si_en,EYE I M pendant light GU10 black,Svetilka viseča EYE I M IP20 črna,00001625,91086973,,kom,94051091,PL,0,,0.72,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,28.18,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6840.jpg,,,,,,,,,,,,,,,,GU10 R50,0,,10W only LED,,,,,,,NW.6840,,,,,,7.5,cm,5.5,cm,,,,,,,EYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,Possible by a qualified electrician,,,,,25,cm,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,9405199000,,6.5,,,cm,,,46.5,,,cm,,,1.96,dm³,6.5,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,,,,,
NW.6841,5903139684194,svetila_si|svetila_si_en,EYE I L pendant light GU10 black,Svetilka viseča EYE I L IP20 črna,00001625,91086973,,kom,94051091,PL,0,,1.01,,0,,0,mm,0,mm,0,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,31.11,,,,22,0,,,,,//pim.nowodvorski.com/media/files/6841.jpg,,,,,,,,,,,,,,,,GU10 R50,0,,10W only LED,,,,,,,NW.6841,,,,,,7.5,cm,5.5,cm,,,,,,,EYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,Hz,,,Possible by a qualified electrician,,,,,40,cm,,,,,,,,,,IP20,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,9405199000,,7.5,,,cm,,,53,,,cm,,,2.98,dm³,7.5,,,cm,,,,,,,,,,,,,,,,,,~220-230,V,,,5.5,cm,,,
